0000	0.65635
0001	0.49241
0002	0.43719
0003	0.40063
0004	0.37894
0005	0.35752
0006	0.34782
0007	0.34182
0008	0.33247
0009	0.32046
0010	0.32701
0011	0.31692
0012	0.31619
0013	0.31422
0014	0.30907
0015	0.30525
0016	0.30275
0017	0.29837
0018	0.29296
0019	0.29184
0020	0.28569
0021	0.28167
0022	0.27523
0023	0.27373
0024	0.26373
0025	0.26535
0026	0.25988
0027	0.25539
0028	0.2495
0029	0.24452
0030	0.23916
0031	0.23199
0032	0.22889
0033	0.22213
0034	0.21726
0035	0.21513
0036	0.20918
0037	0.20529
0038	0.20121
0039	0.1977
0040	0.19147
0041	0.1945
0042	0.18856
0043	0.18384
0044	0.17744
0045	0.17493
0046	0.17281
0047	0.17239
0048	0.17264
0049	0.17119
0050	0.163
0051	0.16751
0052	0.1607
0053	0.15897
0054	0.16335
0055	0.15249
0056	0.1548
0057	0.15169
0058	0.15288
0059	0.15598
0060	0.15048
0061	0.15011
0062	0.14314
0063	0.14008
0064	0.14619
0065	0.14691
0066	0.14331
0067	0.14542
0068	0.13815
0069	0.1416
0070	0.13891
0071	0.1398
0072	0.14065
0073	0.13748
0074	0.13576
0075	0.13084
0076	0.13477
0077	0.12944
0078	0.13438
0079	0.13676
0080	0.13416
0081	0.13391
0082	0.13218
0083	0.13207
0084	0.13049
0085	0.13026
0086	0.1297
0087	0.13041
0088	0.12892
0089	0.12929
0090	0.12822
0091	0.12592
0092	0.1314
0093	0.118
0094	0.12199
0095	0.1296
0096	0.12204
0097	0.1246
0098	0.11304
0099	0.12031
0100	0.12313
0101	0.11713
0102	0.12445
0103	0.11511
0104	0.12275
0105	0.12213
0106	0.12046
0107	0.11876
0108	0.12284
0109	0.12232
0110	0.10968
0111	0.12188
0112	0.11689
0113	0.12124
0114	0.11377
0115	0.1184
0116	0.1205
0117	0.10439
0118	0.11848
0119	0.10935
0120	0.11899
0121	0.11525
0122	0.11935
0123	0.12005
0124	0.11827
0125	0.1194
0126	0.10719
0127	0.1149
0128	0.11185
0129	0.11207
0130	0.10963
0131	0.1179
0132	0.10814
0133	0.097375
0134	0.10383
0135	0.10924
0136	0.11188
0137	0.10978
0138	0.10254
0139	0.12072
0140	0.11607
0141	0.097109
0142	0.10389
0143	0.087787
0144	0.11566
0145	0.10947
0146	0.10617
0147	0.10452
0148	0.10982
0149	0.11457
0150	0.11685
0151	0.10608
0152	0.11577
0153	0.11681
0154	0.10907
0155	0.11721
0156	0.10958
0157	0.11065
0158	0.088268
0159	0.11532
0160	0.11312
0161	0.10912
0162	0.11018
0163	0.10624
0164	0.11553
0165	0.10905
0166	0.11286
0167	0.11304
0168	0.10935
0169	0.11098
0170	0.10676
0171	0.10834
0172	0.10939
0173	0.11302
0174	0.10793
0175	0.11131
0176	0.10449
0177	0.096672
0178	0.10825
0179	0.11095
0180	0.10691
0181	0.10908
0182	0.10904
0183	0.11274
0184	0.10781
0185	0.09339
0186	0.11308
0187	0.10817
0188	0.10681
0189	0.11281
0190	0.10721
0191	0.10212
0192	0.10808
0193	0.1088
0194	0.09652
0195	0.10704
0196	0.10701
0197	0.10554
0198	0.10283
0199	0.11133
0200	0.10586
0201	0.098585
0202	0.11028
0203	0.099077
0204	0.093187
0205	0.11168
0206	0.10643
0207	0.10424
0208	0.1093
