0000	0.52629
0001	0.47773
0002	0.45358
0003	0.43064
0004	0.40889
0005	0.38779
0006	0.37522
0007	0.36378
0008	0.35155
0009	0.3493
0010	0.34597
0011	0.34162
0012	0.33873
0013	0.33609
0014	0.33351
0015	0.32726
0016	0.32951
0017	0.32646
0018	0.32078
0019	0.32129
0020	0.32048
0021	0.31921
0022	0.31695
0023	0.31531
0024	0.31439
0025	0.30926
0026	0.31035
0027	0.30893
0028	0.30737
0029	0.30639
0030	0.30489
0031	0.30203
0032	0.30214
0033	0.30003
0034	0.29832
0035	0.29139
0036	0.29566
0037	0.29114
0038	0.2901
0039	0.28667
0040	0.2838
0041	0.27855
0042	0.27427
0043	0.26922
0044	0.26935
0045	0.2636
0046	0.25908
0047	0.25516
0048	0.24964
0049	0.24187
0050	0.24032
0051	0.23335
0052	0.23132
0053	0.22387
0054	0.22146
0055	0.21549
0056	0.21053
0057	0.2069
0058	0.20444
0059	0.19856
0060	0.19545
0061	0.1937
0062	0.18801
0063	0.18598
0064	0.18126
0065	0.18227
0066	0.17578
0067	0.17368
0068	0.17588
0069	0.16821
0070	0.16935
0071	0.16569
0072	0.16368
0073	0.16565
0074	0.1621
0075	0.16129
0076	0.15987
0077	0.15752
0078	0.15658
0079	0.15543
0080	0.15416
0081	0.15276
0082	0.14513
0083	0.14933
0084	0.14574
0085	0.14638
0086	0.13697
0087	0.14385
0088	0.14372
0089	0.1389
0090	0.13695
0091	0.14102
0092	0.1355
0093	0.14168
0094	0.13819
0095	0.13579
0096	0.13378
0097	0.12995
0098	0.13731
0099	0.13444
0100	0.1242
0101	0.12317
0102	0.13515
0103	0.13241
0104	0.12883
0105	0.12249
0106	0.1318
0107	0.12955
0108	0.13173
0109	0.12766
0110	0.12581
0111	0.13099
0112	0.12917
0113	0.11386
0114	0.12207
0115	0.12871
0116	0.11842
0117	0.12723
0118	0.12496
0119	0.12728
0120	0.12325
0121	0.12489
0122	0.12429
0123	0.12297
0124	0.12236
0125	0.12266
0126	0.12446
0127	0.11118
0128	0.12163
0129	0.11676
0130	0.12492
0131	0.11984
0132	0.11946
0133	0.12129
0134	0.12242
0135	0.10838
0136	0.11225
0137	0.12128
0138	0.10747
0139	0.11941
0140	0.12077
0141	0.11977
0142	0.11957
0143	0.11669
0144	0.11804
0145	0.1149
0146	0.11805
0147	0.114
0148	0.11426
0149	0.10165
0150	0.11967
0151	0.11088
0152	0.11663
0153	0.11028
0154	0.11786
0155	0.10638
0156	0.12103
0157	0.11573
0158	0.10863
0159	0.11382
0160	0.11568
0161	0.1132
0162	0.11638
0163	0.11465
0164	0.10327
0165	0.11067
0166	0.11422
0167	0.10712
0168	0.11015
0169	0.11214
0170	0.11165
0171	0.11282
0172	0.1146
0173	0.10325
0174	0.11778
0175	0.1039
0176	0.10682
0177	0.11023
0178	0.10233
0179	0.10859
0180	0.10662
0181	0.10992
0182	0.1113
0183	0.10742
0184	0.11286
0185	0.11221
0186	0.1051
0187	0.1087
0188	0.10693
0189	0.11324
0190	0.10999
0191	0.10441
0192	0.10173
0193	0.1129
0194	0.11008
0195	0.10614
0196	0.10898
0197	0.10871
0198	0.10981
0199	0.10577
0200	0.10956
0201	0.11114
0202	0.099037
0203	0.10914
0204	0.10589
0205	0.1088
0206	0.11067
0207	0.10722
0208	0.11078
0209	0.097827
0210	0.10649
0211	0.10136
0212	0.10465
0213	0.10274
0214	0.10252
0215	0.10806
0216	0.10522
0217	0.10847
0218	0.10579
0219	0.10843
0220	0.10839
0221	0.10296
0222	0.10196
0223	0.1035
0224	0.10722
0225	0.1011
0226	0.092977
0227	0.10523
0228	0.092194
0229	0.10207
0230	0.10603
0231	0.094385
0232	0.1058
0233	0.10349
0234	0.10338
0235	0.099579
0236	0.10832
0237	0.1038
0238	0.10763
0239	0.095697
0240	0.10735
0241	0.10419
0242	0.093814
0243	0.10003
0244	0.10448
0245	0.10539
0246	0.093339
0247	0.10759
0248	0.10257
0249	0.098256
0250	0.097572
0251	0.099376
0252	0.098256
0253	0.10369
0254	0.10789
0255	0.10136
0256	0.10185
0257	0.093078
0258	0.099366
0259	0.10928
0260	0.098352
0261	0.1002
0262	0.09862
0263	0.098871
0264	0.096692
0265	0.10362
0266	0.084618
0267	0.11093
0268	0.10312
0269	0.097838
0270	0.107
0271	0.083352
0272	0.10427
0273	0.10155
0274	0.099696
0275	0.10676
0276	0.094841
0277	0.10091
0278	0.096141
0279	0.10374
0280	0.099117
0281	0.099087
0282	0.10609
0283	0.10606
0284	0.10325
0285	0.10256
0286	0.10025
0287	0.09311
0288	0.10091
0289	0.099511
0290	0.10003
0291	0.099714
0292	0.098753
0293	0.09481
0294	0.099002
0295	0.097771
0296	0.087239
0297	0.10134
0298	0.1004
0299	0.093506
0300	0.093453
0301	0.098415
0302	0.10095
0303	0.098716
0304	0.097651
0305	0.098529
0306	0.1035
0307	0.094295
0308	0.097457
0309	0.10526
0310	0.096703
0311	0.096796
0312	0.099055
0313	0.10182
0314	0.08791
0315	0.10772
0316	0.1012
0317	0.08783
0318	0.11003
0319	0.09687
0320	0.10459
0321	0.085928
0322	0.10568
0323	0.099958
0324	0.096429
0325	0.098976
0326	0.099416
0327	0.097939
0328	0.096583
0329	0.087142
0330	0.09461
0331	0.10189
0332	0.098213
0333	0.09495
0334	0.093153
0335	0.091482
0336	0.096377
0337	0.10239
0338	0.10222
0339	0.086493
0340	0.090017
0341	0.094837
0342	0.094975
0343	0.09665
0344	0.084245
0345	0.10763
0346	0.10272
0347	0.10078
0348	0.10197
0349	0.099651
0350	0.090784
0351	0.09487
0352	0.098349
0353	0.095265
0354	0.094366
0355	0.098638
0356	0.093194
0357	0.10125
0358	0.096214
0359	0.082705
0360	0.090875
0361	0.10626
0362	0.097453
0363	0.095709
0364	0.096249
0365	0.10117
0366	0.096798
0367	0.094683
0368	0.098456
0369	0.095829
0370	0.10037
0371	0.091708
0372	0.09369
0373	0.097127
0374	0.088891
0375	0.1005
0376	0.09635
0377	0.098544
0378	0.10014
0379	0.096841
0380	0.098274
0381	0.0916
0382	0.093552
0383	0.097837
0384	0.09792
0385	0.10319
0386	0.097553
0387	0.093992
0388	0.083905
0389	0.088993
0390	0.10058
0391	0.099075
0392	0.097823
0393	0.076713
0394	0.10568
0395	0.097922
0396	0.096265
0397	0.094135
0398	0.10576
0399	0.096104
0400	0.085992
0401	0.085397
0402	0.094233
0403	0.089991
0404	0.09973
0405	0.098133
0406	0.081445
0407	0.096164
0408	0.095705
0409	0.097503
0410	0.097071
0411	0.10059
0412	0.094637
0413	0.10129
0414	0.097371
0415	0.093382
0416	0.090623
0417	0.089142
0418	0.10289
0419	0.10742
0420	0.084828
0421	0.10081
0422	0.091775
0423	0.094034
0424	0.10246
0425	0.097666
0426	0.093686
0427	0.10005
0428	0.087336
0429	0.093683
0430	0.098758
0431	0.089935
0432	0.089484
0433	0.098949
0434	0.087189
0435	0.098017
0436	0.074469
0437	0.10033
0438	0.10307
0439	0.095764
0440	0.092112
0441	0.093105
0442	0.096904
0443	0.085346
0444	0.093838
0445	0.10431
0446	0.097048
0447	0.09004
0448	0.08126
0449	0.092885
0450	0.09099
0451	0.089687
0452	0.10747
0453	0.099099
0454	0.098466
0455	0.084908
0456	0.1048
0457	0.09753
0458	0.095178
0459	0.099949
0460	0.093896
0461	0.097176
0462	0.09199
0463	0.09342
0464	0.08821
0465	0.089291
0466	0.09692
0467	0.082043
0468	0.108
0469	0.092687
0470	0.0952
0471	0.097148
0472	0.088678
0473	0.095405
0474	0.092096
0475	0.099839
0476	0.093247
0477	0.091697
0478	0.075585
0479	0.10014
0480	0.093714
0481	0.094974
0482	0.092018
0483	0.091953
0484	0.10038
0485	0.094802
0486	0.099476
0487	0.093907
0488	0.098813
0489	0.088025
0490	0.095406
0491	0.10003
0492	0.10175
0493	0.097705
0494	0.091486
0495	0.086757
0496	0.088895
0497	0.087732
0498	0.106
0499	0.098286
0500	0.096602
0501	0.096117
0502	0.090399
0503	0.10092
0504	0.092924
0505	0.09679
0506	0.099342
0507	0.10295
0508	0.099581
0509	0.091189
0510	0.096416
0511	0.088235
0512	0.084137
0513	0.094186
0514	0.09341
0515	0.092204
0516	0.089964
0517	0.087147
0518	0.089144
0519	0.10231
0520	0.09964
0521	0.10057
0522	0.090722
0523	0.099287
0524	0.096019
0525	0.099795
0526	0.076908
0527	0.096435
0528	0.099317
0529	0.090433
0530	0.077279
0531	0.1019
0532	0.095772
0533	0.082657
0534	0.093944
0535	0.096661
0536	0.081878
0537	0.10827
0538	0.096152
0539	0.068962
0540	0.10568
0541	0.09738
0542	0.094252
0543	0.087812
0544	0.087223
