0000	0.5177
0001	0.47534
0002	0.44686
0003	0.41638
0004	0.38722
0005	0.36328
0006	0.35219
0007	0.34037
0008	0.33611
0009	0.33131
0010	0.32686
0011	0.32201
0012	0.31823
0013	0.3147
0014	0.31129
0015	0.30879
0016	0.304
0017	0.29783
0018	0.29882
0019	0.29147
0020	0.29171
0021	0.28274
0022	0.2821
0023	0.27859
0024	0.27273
0025	0.26836
0026	0.26128
0027	0.25837
0028	0.25176
0029	0.24791
0030	0.24116
0031	0.23707
0032	0.23178
0033	0.22516
0034	0.22152
0035	0.21051
0036	0.20958
0037	0.202
0038	0.20191
0039	0.19599
0040	0.19318
0041	0.18733
0042	0.18651
0043	0.18188
0044	0.17967
0045	0.17725
0046	0.16527
0047	0.17071
0048	0.16345
0049	0.16321
0050	0.16708
0051	0.16016
0052	0.15491
0053	0.15245
0054	0.14969
0055	0.15152
0056	0.15622
0057	0.14843
0058	0.15036
0059	0.14601
0060	0.14418
0061	0.1456
0062	0.1476
0063	0.14396
0064	0.13923
0065	0.14383
0066	0.14171
0067	0.14034
0068	0.14127
0069	0.13668
0070	0.13551
0071	0.13677
0072	0.13372
0073	0.13125
0074	0.1357
0075	0.12963
0076	0.13084
0077	0.12971
0078	0.12115
0079	0.12578
0080	0.1309
0081	0.12932
0082	0.13344
0083	0.13144
0084	0.12123
0085	0.12434
0086	0.12965
0087	0.12837
0088	0.12343
0089	0.12485
0090	0.12689
0091	0.11124
0092	0.12551
0093	0.12448
0094	0.12532
0095	0.12124
0096	0.11885
0097	0.11844
0098	0.12296
0099	0.12535
0100	0.12273
0101	0.12294
0102	0.11909
0103	0.12285
0104	0.1214
0105	0.12086
0106	0.11652
0107	0.11511
0108	0.12232
0109	0.11273
0110	0.11477
0111	0.11937
0112	0.10852
0113	0.12491
0114	0.11648
0115	0.11447
0116	0.11062
0117	0.11777
0118	0.11317
0119	0.1184
0120	0.11341
0121	0.11813
0122	0.11086
0123	0.10519
0124	0.10032
0125	0.11966
0126	0.11348
0127	0.10509
0128	0.096888
0129	0.11472
0130	0.11384
0131	0.10775
0132	0.11634
0133	0.11086
0134	0.11063
0135	0.11127
0136	0.10777
0137	0.11515
0138	0.10812
0139	0.11595
0140	0.10678
0141	0.10828
0142	0.105
0143	0.11907
0144	0.11041
0145	0.1119
0146	0.11252
0147	0.11279
0148	0.104
0149	0.11289
0150	0.11108
0151	0.10716
0152	0.10671
0153	0.11122
0154	0.10765
0155	0.10628
0156	0.10558
0157	0.1105
0158	0.10667
0159	0.10362
0160	0.10821
0161	0.10295
0162	0.11255
0163	0.10712
0164	0.1058
0165	0.11245
0166	0.11121
0167	0.10225
0168	0.10774
